id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
711,The Golden Compass,Xbox360,MICROSOFT,4.1,14,desconocido
810,4PM,PC,PC,4.2,26,desconocido
8682,Robot Arena,PC,PC,7.3,23,desconocido
1838,Iron Man 2,PlayStation3,SONY,5.3,42,desconocido
1500,"Harry Potter and the Deathly Hallows, Part 1",Wii,NINTENDO,5.0,12,desconocido
3322,Things on Wheels,Xbox360,MICROSOFT,6.0,7,desconocido
1298,Mall Tycoon,PC,PC,4.8,8,desconocido
763,DARK,PC,PC,4.2,267,conocido
360,Way of the Dogg,Xbox360,MICROSOFT,3.3,27,desconocido
2060,WWII Aces,Wii,NINTENDO,5.4,18,desconocido
866,Iron Man 2,Wii,NINTENDO,4.3,14,desconocido
5527,Transformers: Cybertron Adventures,Wii,NINTENDO,6.7,9,desconocido
652,JASF: Jane's Advanced Strike Fighters,PlayStation3,SONY,4.0,8,desconocido
2661,Iron Man 2,Xbox360,MICROSOFT,5.8,55,desconocido
535,Legacy: Dark Shadows,PC,PC,3.7,6,desconocido
759,GT Pro Series,Wii,NINTENDO,4.2,23,desconocido
754,Rugby 18,PlayStation4,SONY,4.2,10,desconocido
766,Damnation,PC,PC,4.2,84,desconocido
5443,Mana Khemia: Student Alliance,PSP,SONY,6.7,36,desconocido
1067,Planet of the Apes,PC,PC,4.6,7,desconocido
466,Alien Blast: The Encounter,PC,PC,3.6,15,desconocido
79,Arcania: Fall of Setarrif,PC,PC,1.9,74,desconocido
761,Gungrave VR,PlayStation4,SONY,4.2,23,desconocido
6088,Brigade E5: New Jagged Union,PC,PC,6.8,38,desconocido
13300,Cyberball 2072,Xbox360,MICROSOFT,8.1,9,desconocido
804,007 Legends,PlayStation3,SONY,4.2,52,desconocido
3209,Dragon's Lair,Xbox360,MICROSOFT,6.0,20,desconocido
4505,MotionSports Adrenaline,Xbox360,MICROSOFT,6.4,9,desconocido
3183,Rally Challenge 2000,Nintendo64,NINTENDO,6.0,5,desconocido
1384,Nickelodeon Kart Racers,Switch,NINTENDO,4.9,37,desconocido
1009,0 Day Attack on Earth,Xbox360,MICROSOFT,4.5,13,desconocido
59,Clash of the Titans,PlayStation3,SONY,1.7,19,desconocido
2686,Timeline,PC,PC,5.8,5,desconocido
4803,Street Supremacy,PSP,SONY,6.5,4,desconocido
871,One Way Trip,PlayStation4,SONY,4.3,4,desconocido
1143,Dollhouse,PlayStation4,SONY,4.7,14,desconocido
1299,American Idol,PlayStation2,SONY,4.8,12,desconocido
895,Wayward Manor,PC,PC,4.4,16,desconocido
3171,Wacky Races: Crash & Dash,DS,NINTENDO,6.0,4,desconocido
8531,25 to Life,Xbox,MICROSOFT,7.3,15,desconocido
1904,Rapala Tournament Fishing!,Wii,NINTENDO,5.3,15,desconocido
4786,Lets Fish! Hooked On,PlayStationVita,SONY,6.5,11,desconocido
6756,Duke Nukem: Manhattan Project,Xbox360,MICROSOFT,7.0,21,desconocido
381,Seduce Me,PC,PC,3.4,33,desconocido
604,Star Trek: Shattered Universe,Xbox,MICROSOFT,3.9,11,desconocido
2093,Remothered: Broken Porcelain,PlayStation4,SONY,5.4,22,desconocido
2767,Final Fight: Streetwise,Xbox,MICROSOFT,5.8,6,desconocido
172,Star Trek The Video Game,Xbox360,MICROSOFT,2.6,316,popular
750,MX vs. ATV Supercross Encore,PlayStation4,SONY,4.2,22,desconocido
1257,Contra: Rogue Corps,Switch,NINTENDO,4.8,39,desconocido
1455,Brave: A Warrior's Tale,Xbox360,MICROSOFT,5.0,4,desconocido
3606,Iron Man,PlayStation3,SONY,6.1,48,desconocido
174,The Elder Scrolls: Blades,Switch,NINTENDO,2.6,58,desconocido
1387,Nickelodeon Kart Racers,PlayStation4,SONY,4.9,28,desconocido
8215,Bloodforge,Xbox360,MICROSOFT,7.3,53,desconocido
2156,Zumba Fitness: Join the Party,Xbox360,MICROSOFT,5.5,16,desconocido
5764,MC Groovz Dance Craze,GameCube,NINTENDO,6.8,9,desconocido
790,The Sopranos: Road to Respect,PlayStation2,SONY,4.2,30,desconocido
3303,Coraline,Wii,NINTENDO,6.0,9,desconocido
449,TMNT,DS,NINTENDO,3.6,12,desconocido
3046,Xiaolin Showdown,PlayStation2,SONY,5.9,7,desconocido
2631,ArchLord,PC,PC,5.7,25,desconocido
1056,Arcania: The Complete Tale,PlayStation3,SONY,4.6,22,desconocido
9820,Venetica,Xbox360,MICROSOFT,7.5,21,desconocido
14350,Star Trek: Shattered Universe,PlayStation2,SONY,8.3,18,desconocido
522,Prison Break: The Conspiracy,PlayStation3,SONY,3.7,23,desconocido
5423,One Piece: Romance Dawn,3DS,NINTENDO,6.7,27,desconocido
2805,Steel Horizon,DS,NINTENDO,5.8,5,desconocido
64,Tennis World Tour,XboxOne,MICROSOFT,1.8,28,desconocido
679,Clash of the Titans,Xbox360,MICROSOFT,4.0,18,desconocido
990,Hello Neighbor,XboxOne,MICROSOFT,4.5,73,desconocido
1942,Time and Eternity,PlayStation3,SONY,5.3,74,desconocido
4989,Rock Revolution,PlayStation3,SONY,6.6,12,desconocido
152,Family Party: 30 Great Games,Wii,NINTENDO,2.4,11,desconocido
2094,Fear Effect Sedna,PC,PC,5.4,7,desconocido
429,Touhou Kobuto V: Burst Battle,PlayStation4,SONY,3.5,14,desconocido
611,KURSK,PC,PC,3.9,36,desconocido
544,Spider-Man 2: The Game,PC,PC,3.8,137,poco conocido
2158,Turning Point: Fall of Liberty,PlayStation3,SONY,5.5,36,desconocido
1177,SPRay,Wii,NINTENDO,4.7,7,desconocido
1149,G.I. Joe: The Rise of Cobra,Xbox360,MICROSOFT,4.7,22,desconocido
1368,Stormrise,PC,PC,4.9,25,desconocido
780,Beyond the Law: The Third Wave,PC,PC,4.2,14,desconocido
1254,CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox360,MICROSOFT,4.8,4,desconocido
1937,Block Factory,3DS,NINTENDO,5.3,4,desconocido
385,Game Tycoon,PC,PC,3.4,17,desconocido
639,Go! Sports Skydiving,PlayStation3,SONY,4.0,9,desconocido
10496,Dino Island,PC,PC,7.6,22,desconocido
6563,Hellboy: The Science of Evil,PSP,SONY,7.0,15,desconocido
973,Stranger,PC,PC,4.5,10,desconocido
403,Ghostbusters: Sanctum of Slime,PlayStation3,SONY,3.4,15,desconocido
98,Gleamlight,Switch,NINTENDO,2.0,8,desconocido
10735,Digimon World Data Squad,PlayStation2,SONY,7.7,30,desconocido
4163,TMNT: Mutant Melee,Xbox,MICROSOFT,6.3,7,desconocido
872,Soldner: Secret Wars,PC,PC,4.3,24,desconocido
1782,Asphalt 3D,3DS,NINTENDO,5.2,33,desconocido
1991,Everreach: Project Eden,PC,PC,5.4,11,desconocido
952,Yaiba: Ninja Gaiden Z,PlayStation3,SONY,4.4,92,desconocido
1926,Spuds Unearthed,PlayStation4,SONY,5.3,4,desconocido
745,Terminator Salvation,PlayStation3,SONY,4.1,90,desconocido
1888,New Rally-X,Xbox360,MICROSOFT,5.3,4,desconocido
577,Bombshell (2016),PC,PC,3.8,97,desconocido
5544,Devil's Third,WiiU,NINTENDO,6.7,307,popular
5286,America's Army: True Soldiers,Xbox360,MICROSOFT,6.7,55,desconocido
702,Surgeon Simulator: Experience Reality,PlayStation4,SONY,4.1,13,desconocido
519,Rise of the Guardians,Xbox360,MICROSOFT,3.7,7,desconocido
853,Transformers: Rise of the Dark Spark,PlayStation4,SONY,4.3,100,poco conocido
822,Sonic the Hedgehog,PlayStation3,SONY,4.3,274,conocido
855,Funk of Titans,XboxOne,MICROSOFT,4.3,39,desconocido
832,Battle: Los Angeles,PlayStation3,SONY,4.3,8,desconocido
5522,Turning Point: Fall of Liberty,Xbox360,MICROSOFT,6.7,91,desconocido
2807,Enemy Front,PlayStation3,SONY,5.8,85,desconocido
974,Enki,PC,PC,4.5,11,desconocido
1709,The Golden Compass,DS,NINTENDO,5.2,9,desconocido
2818,Danger Girl,PlayStation,SONY,5.8,9,desconocido
3920,The Legend of Alon D'ar,PlayStation2,SONY,6.3,9,desconocido
2756,Flushed Away,PlayStation2,SONY,5.8,4,desconocido
1820,Star Wars The Clone Wars: Republic Heroes,PlayStation3,SONY,5.3,18,desconocido
270,Myst,DS,NINTENDO,3.0,7,desconocido
1444,Power Rangers Super Megaforce,3DS,NINTENDO,5.0,6,desconocido
9762,Dead or Alive Xtreme 3: Fortune,PlayStation4,SONY,7.5,163,poco conocido
2424,"Harry Potter and the Deathly Hallows, Part 2",PlayStation3,SONY,5.6,33,desconocido
1114,PlayStation Move Ape Escape,PlayStation3,SONY,4.6,18,desconocido
4265,Monster Jam,Xbox360,MICROSOFT,6.4,8,desconocido
2350,Naughty Bear,Xbox360,MICROSOFT,5.6,72,desconocido
3065,Ice Age: Continental Drift - Arctic Games,Xbox360,MICROSOFT,5.9,7,desconocido
4761,Will of Steel,PC,PC,6.5,6,desconocido
409,Omerta: City of Gangsters,Xbox360,MICROSOFT,3.5,25,desconocido
6562,Tron,Xbox360,MICROSOFT,7.0,7,desconocido
7362,Six Flags Fun Park,Wii,NINTENDO,7.1,7,desconocido
4077,Justice League Heroes,DS,NINTENDO,6.3,8,desconocido
4284,ECW Anarchy Rulz,PlayStation,SONY,6.4,5,desconocido
370,Dead Alliance,XboxOne,MICROSOFT,3.4,5,desconocido
240,Air Conflicts: Vietnam,PC,PC,2.9,27,desconocido
91,Zathura,PlayStation2,SONY,2.0,5,desconocido
171,NBA Live 14,PlayStation4,SONY,2.6,176,poco conocido
1354,Blood Knights,Xbox360,MICROSOFT,4.9,10,desconocido
88,Super Dungeon Bros,PlayStation4,SONY,2.0,12,desconocido
7015,Bliss Island,Xbox360,MICROSOFT,7.0,5,desconocido
2662,Dynasty Warriors 6,PlayStation2,SONY,5.8,18,desconocido
7569,Cruis'n  Exotica,Nintendo64,NINTENDO,7.2,10,desconocido
1271,Furu Furu Park,Wii,NINTENDO,4.8,5,desconocido
1052,"Harry Potter and the Deathly Hallows, Part 2",PC,PC,4.6,77,desconocido
1260,G.I. Joe: The Rise of Cobra,PlayStation3,SONY,4.8,16,desconocido
137,Star Trek The Video Game,PC,PC,2.3,397,popular
12520,Jeremy McGrath Supercross 2000,Dreamcast,SEGA,8.0,4,desconocido
3096,Rengoku: The Tower of Purgatory,PSP,SONY,5.9,24,desconocido
1189,Hatred,PC,PC,4.7,669,popular
3344,Ben 10: Omniverse,WiiU,NINTENDO,6.0,20,desconocido
8839,Final Fight: Streetwise,PlayStation2,SONY,7.4,21,desconocido
6,FIFA 20: Legacy Edition,Switch,NINTENDO,0.9,868,popular
463,Aliens: Colonial Marines,PlayStation3,SONY,3.6,325,popular
1145,Ghostbusters: Sanctum of Slime,PC,PC,4.7,18,desconocido
10671,Deadfall Adventures,Xbox360,MICROSOFT,7.7,110,poco conocido
1390,Quantum Theory,PlayStation3,SONY,4.9,27,desconocido
2500,Naughty Bear,PlayStation3,SONY,5.7,58,desconocido
3638,Star Wars The Clone Wars: Republic Heroes,Xbox360,MICROSOFT,6.2,23,desconocido
310,New Gundam Breaker,PlayStation4,SONY,3.1,50,desconocido
1405,Pac-Man Party 3D,3DS,NINTENDO,4.9,17,desconocido
25,Mindjack,Xbox360,MICROSOFT,1.4,119,poco conocido
108,RollerCoaster Tycoon World,PC,PC,2.1,78,desconocido
32,WWE 2K20,PlayStation4,SONY,1.5,285,conocido
2652,Hot Wheels: Beat That!,Xbox360,MICROSOFT,5.8,13,desconocido
2030,Watchmen: The End Is Nigh Part 2,PC,PC,5.4,22,desconocido
8648,Godzilla: Unleashed,Wii,NINTENDO,7.3,44,desconocido
12300,Cops 2170: The Power of Law,PC,PC,7.9,19,desconocido
5136,Zoo Tycoon DS,DS,NINTENDO,6.6,27,desconocido
2425,Transformers: Rise of the Dark Spark,Xbox360,MICROSOFT,5.6,28,desconocido
16057,Buffy the Vampire Slayer: Wrath of the Darkhul King,GameBoyAdvance,NINTENDO,8.8,6,desconocido
1082,AeternoBlade II,Switch,NINTENDO,4.6,16,desconocido
628,Ridge Racer,PlayStationVita,SONY,3.9,60,desconocido
2031,MilitAnt,PlayStation4,SONY,5.4,14,desconocido
9789,SunAge,PC,PC,7.5,22,desconocido
13264,Warriors Orochi 2,Xbox360,MICROSOFT,8.1,15,desconocido
12777,Big Beach Sports,Wii,NINTENDO,8.0,42,desconocido
215,Battleship,PlayStation3,SONY,2.8,22,desconocido
321,Gothic 3: Forsaken Gods,PC,PC,3.2,162,poco conocido
8883,Yu-Gi-Oh! The Falsebound Kingdom,GameCube,NINTENDO,7.4,52,desconocido
206,Big Mutha Truckers 2,PC,PC,2.8,19,desconocido
331,Chronovolt,PlayStationVita,SONY,3.2,32,desconocido
5508,Discs of Tron,Xbox360,MICROSOFT,6.7,7,desconocido
1318,NeverEnd (2006),PC,PC,4.8,6,desconocido
9351,Naughty Bear: Panic in Paradise,PlayStation3,SONY,7.5,18,desconocido
197,Waking,PC,PC,2.7,7,desconocido
5062,Pirates vs Ninjas Dodgeball,Xbox360,MICROSOFT,6.6,7,desconocido
906,The Scourge Project: Episodes 1 and 2,PC,PC,4.4,54,desconocido
911,Tom Clancy's Ghost Recon Advanced Warfighter,PlayStation2,SONY,4.4,43,desconocido
2154,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation4,SONY,5.5,178,poco conocido
5911,Iron Man,Wii,NINTENDO,6.8,9,desconocido
6100,Crash Time: Autobahn Pursuit,Xbox360,MICROSOFT,6.9,9,desconocido
234,Oddworld: Munch's Oddysee,GameBoyAdvance,NINTENDO,2.9,8,desconocido
1171,Risen 3: Titan Lords,Xbox360,MICROSOFT,4.7,77,desconocido
3285,Metal Dungeon,Xbox,MICROSOFT,6.0,6,desconocido
1098,Last Rebellion,PlayStation3,SONY,4.6,26,desconocido
7946,Cortex Command,PC,PC,7.2,128,poco conocido
4034,Harmonix Music VR,PlayStation4,SONY,6.3,22,desconocido
677,Husk,PC,PC,4.0,20,desconocido
5129,NPPL Championship Paintball 2009,Xbox360,MICROSOFT,6.6,10,desconocido
78,Mindjack,PlayStation3,SONY,1.9,54,desconocido
1404,Q*bert: Rebooted,PlayStation4,SONY,4.9,29,desconocido
5785,TMNT: Mutant Melee,GameCube,NINTENDO,6.8,9,desconocido
3270,Hummer Badlands,Xbox,MICROSOFT,6.0,5,desconocido
5186,Street Trace: NYC,Xbox360,MICROSOFT,6.6,5,desconocido
1414,Darkest of Days,Xbox360,MICROSOFT,4.9,79,desconocido
792,Vaccine,Switch,NINTENDO,4.2,17,desconocido
11337,Pac-Man World 3,DS,NINTENDO,7.8,12,desconocido
6792,The Mummy Returns,PlayStation2,SONY,7.0,12,desconocido
1898,Combat of Giants: Dinosaurs 3D,3DS,NINTENDO,5.3,10,desconocido
271,TotemBall,Xbox360,MICROSOFT,3.0,7,desconocido
2027,Superman: The Man of Steel,Xbox,MICROSOFT,5.4,12,desconocido
3908,Infinity Runner,XboxOne,MICROSOFT,6.3,4,desconocido
2043,Jurassic Park III: The DNA Factor,GameBoyAdvance,NINTENDO,5.4,7,desconocido
2578,Hellboy: The Science of Evil,Xbox360,MICROSOFT,5.7,9,desconocido
3366,State of Emergency 2,PlayStation2,SONY,6.0,19,desconocido
1420,Johnny Kung Fu,3DS,NINTENDO,4.9,9,desconocido
3869,Tetris Worlds,PlayStation2,SONY,6.2,12,desconocido
7474,Calvino Noir,PlayStation4,SONY,7.1,8,desconocido
4376,Watchmen: The End Is Nigh Part 2,Xbox360,MICROSOFT,6.4,9,desconocido
1546,Beowulf: The Game,PC,PC,5.0,25,desconocido
8967,Evolution Skateboarding,PlayStation2,SONY,7.4,8,desconocido
1977,Bubsy: The Woolies Strike Back,PC,PC,5.4,28,desconocido
1418,"Harry Potter and the Deathly Hallows, Part 2",Xbox360,MICROSOFT,4.9,29,desconocido
2800,Dragonriders: Chronicles of Pern,PC,PC,5.8,4,desconocido
1975,MotoGP 08,Wii,NINTENDO,5.4,11,desconocido
2626,Jonny Moseley Mad Trix,PlayStation2,SONY,5.7,6,desconocido
574,Swashbucklers: Blue vs. Grey,PC,PC,3.8,5,desconocido
2118,Golden Axe: Beast Rider,PlayStation3,SONY,5.5,31,desconocido
1202,Sword of the Stars II: Lords of Winter,PC,PC,4.7,135,poco conocido
8194,Combat: Task Force 121,Xbox,MICROSOFT,7.3,6,desconocido
7560,Black Stone: Magic & Steel,Xbox,MICROSOFT,7.1,7,desconocido
1119,Submersed,PlayStation4,SONY,4.6,16,desconocido
8580,Warriors: Legends of Troy,PlayStation3,SONY,7.3,26,desconocido
4351,Iron Man,PSP,SONY,6.4,17,desconocido
93,Tony Hawk Ride,PlayStation3,SONY,2.0,31,desconocido
6315,C.O.R.E.,DS,NINTENDO,6.9,19,desconocido
3752,Dead Island: Ryder White,Xbox360,MICROSOFT,6.2,24,desconocido
1548,Dungeon Lords,PC,PC,5.0,47,desconocido
281,Deus Ex: The Fall,PC,PC,3.0,176,poco conocido
2018,Crash: Mind Over Mutant,DS,NINTENDO,5.4,18,desconocido
2511,Rodea the Sky Soldier,3DS,NINTENDO,5.7,38,desconocido
3384,Earthworm Jim 2,GameBoyAdvance,NINTENDO,6.0,8,desconocido
934,Supercar Street Challenge,PC,PC,4.4,5,desconocido
981,007 Legends,Xbox360,MICROSOFT,4.5,77,desconocido
196,Narcos: Rise of the Cartels,PC,PC,2.7,23,desconocido
2501,7 Days to Die,PlayStation4,SONY,5.7,223,conocido
2494,Tank! Tank! Tank!,WiiU,NINTENDO,5.7,58,desconocido
7,WWE 2K20,XboxOne,MICROSOFT,1.1,117,poco conocido
2849,Iron Man,Xbox360,MICROSOFT,5.8,55,desconocido
2504,Reservoir Dogs: Bloody Days,PC,PC,5.7,19,desconocido
3451,LA Cops,PC,PC,6.1,16,desconocido
886,Racquet Sports,PlayStation3,SONY,4.3,8,desconocido
101,Without Warning,Xbox,MICROSOFT,2.0,5,desconocido
1400,Dead Horde,PC,PC,4.9,37,desconocido
1971,Call of Juarez: The Cartel,PlayStation3,SONY,5.3,81,desconocido
113,Star Trek The Video Game,PlayStation3,SONY,2.1,123,poco conocido
9076,D1 Professional Drift Grand Prix Series,PlayStation2,SONY,7.4,5,desconocido
1309,Swashbucklers: Blue vs. Grey,PlayStation2,SONY,4.8,6,desconocido
1236,Soldier of Fortune: Payback,PC,PC,4.8,93,desconocido
5159,Brothers in Arms: Double Time,Wii,NINTENDO,6.6,17,desconocido
3024,Generation Zero,PlayStation4,SONY,5.9,70,desconocido
15152,Hard Truck: Apocalypse,PC,PC,8.5,72,desconocido
2834,Without Warning,PlayStation2,SONY,5.8,9,desconocido
1569,Major League Eating: The Game,Wii,NINTENDO,5.0,7,desconocido
7069,Splat Renegade Paintball,PC,PC,7.1,13,desconocido
8652,CSI: Crime Scene Investigation,Xbox,MICROSOFT,7.3,4,desconocido
6167,Tournament of Legends,Wii,NINTENDO,6.9,11,desconocido
12704,Mobile Suit Gundam Seed: Never Ending Tomorrow,PlayStation2,SONY,8.0,12,desconocido
1797,Spartacus Legends,Xbox360,MICROSOFT,5.3,86,desconocido
5308,NPPL Championship Paintball 2009,PlayStation3,SONY,6.7,11,desconocido
13310,Fighting Fantasy: The Warlock of Firetop Mountain,DS,NINTENDO,8.1,32,desconocido
5273,Stronghold: Crusader Extreme,PC,PC,6.6,58,desconocido
267,Interpol: The Trail of Dr. Chaos,Xbox360,MICROSOFT,3.0,4,desconocido
1994,Impire,PC,PC,5.4,148,poco conocido
10808,War World,Xbox360,MICROSOFT,7.7,6,desconocido
2878,Golden Axe: Beast Rider,Xbox360,MICROSOFT,5.8,33,desconocido
8670,Napoleon Dynamite: The Game,DS,NINTENDO,7.3,4,desconocido
4345,Rodea the Sky Soldier,WiiU,NINTENDO,6.4,83,desconocido
2000,Fantastic Four: Rise of the Silver Surfer,Xbox360,MICROSOFT,5.4,16,desconocido
367,Stop Stress: A Day of Fury,Wii,NINTENDO,3.3,4,desconocido
1071,Bravo Team,PlayStation4,SONY,4.6,56,desconocido
1528,The Cursed Crusade,PlayStation3,SONY,5.0,29,desconocido
372,Ghostbusters: Sanctum of Slime,Xbox360,MICROSOFT,3.4,21,desconocido
5679,Grooverider Slot Car Thunder,Xbox,MICROSOFT,6.8,10,desconocido
1152,Crime Stories: From the Files of Martin Mystere,PC,PC,4.7,7,desconocido
1777,Madagascar 3: The Video Game,Xbox360,MICROSOFT,5.2,10,desconocido
3208,Football Mogul 2007,PC,PC,6.0,4,desconocido
983,Yet Another Zombie Defense HD,XboxOne,MICROSOFT,4.5,6,desconocido
7039,N3II: Ninety-Nine Nights,Xbox360,MICROSOFT,7.0,47,desconocido
3855,Smart Bomb,PSP,SONY,6.2,6,desconocido
426,Aliens: Colonial Marines,PC,PC,3.5,1211,popular
1060,Catwoman,Xbox,MICROSOFT,4.6,5,desconocido
5213,Hyperdimension Neptunia,PlayStation3,SONY,6.6,134,poco conocido
2875,Bubsy: The Woolies Strike Back,PlayStation4,SONY,5.8,131,poco conocido
2873,Shadow the Hedgehog,PlayStation2,SONY,5.8,200,conocido
2166,Infinity Runner,PlayStation4,SONY,5.5,13,desconocido
456,Unlimited Saga,PlayStation2,SONY,3.6,33,desconocido
4562,Ugly Americans: Apocalypsegeddon,Xbox360,MICROSOFT,6.4,19,desconocido
9334,Top Gear RPM Tuning,Xbox,MICROSOFT,7.5,4,desconocido
12764,The Ant Bully,Wii,NINTENDO,8.0,27,desconocido
1554,Arctic Thunder,PlayStation2,SONY,5.0,15,desconocido
291,Tennis World Tour,PlayStation4,SONY,3.1,91,desconocido
6961,Heaven & Hell (2003),PC,PC,7.0,4,desconocido
2419,Project Root,PlayStation4,SONY,5.6,8,desconocido
2867,Sniper: Ghost Warrior,Xbox360,MICROSOFT,5.8,96,desconocido
4154,Mr. Driller Online,Xbox360,MICROSOFT,6.3,4,desconocido
3429,Saw II: Flesh & Blood,PlayStation3,SONY,6.1,23,desconocido
3425,Mushroom Men: Rise of the Fungi,DS,NINTENDO,6.1,8,desconocido
3290,Starship Troopers,PC,PC,6.0,42,desconocido
5268,BeachHead 2000,PC,PC,6.6,34,desconocido
10746,Predator: Concrete Jungle,Xbox,MICROSOFT,7.7,15,desconocido
441,Catwoman (2004),PC,PC,3.5,11,desconocido
9988,Zoids Assault,Xbox360,MICROSOFT,7.6,9,desconocido
9396,Inmates,PC,PC,7.5,27,desconocido
415,Arc of Alchemist,PlayStation4,SONY,3.5,12,desconocido
10071,Inuyasha: Secret of the Divine Jewel,DS,NINTENDO,7.6,17,desconocido
3314,The Incredible Hulk,Wii,NINTENDO,6.0,5,desconocido
5065,Zenith,PlayStation4,SONY,6.6,11,desconocido
8446,Pure Futbol,PlayStation3,SONY,7.3,32,desconocido
1872,Verdun,XboxOne,MICROSOFT,5.3,27,desconocido
3378,The Mummy,PC,PC,6.0,9,desconocido
1358,Sonic the Hedgehog,Xbox360,MICROSOFT,4.9,708,popular
1099,Red Ninja: End of Honor,Xbox,MICROSOFT,4.6,7,desconocido
1847,The Golden Compass,PlayStation2,SONY,5.3,7,desconocido
1087,Summer Sports: Paradise Island,Wii,NINTENDO,4.6,7,desconocido
505,Fear Effect Sedna,XboxOne,MICROSOFT,3.7,10,desconocido
472,Surfing H3O,PlayStation2,SONY,3.6,11,desconocido
13625,World Series of Poker,PlayStation2,SONY,8.2,21,desconocido
970,Attack on Titan: Humanity in Chains,3DS,NINTENDO,4.5,37,desconocido
1645,Death Crimson OX,Dreamcast,SEGA,5.1,11,desconocido
529,Raid: World War II,PlayStation4,SONY,3.7,15,desconocido
15807,Tokyo Xtreme Racer DRIFT 2,PlayStation2,SONY,8.7,20,desconocido
1351,Gladiators of Rome,PC,PC,4.9,12,desconocido
1126,ARK Park,PlayStation4,SONY,4.6,25,desconocido
6611,One Piece: Unlimited Cruise SP,3DS,NINTENDO,7.0,17,desconocido
512,Coffin Dodgers,XboxOne,MICROSOFT,3.7,11,desconocido
7110,Catwoman,PlayStation2,SONY,7.1,14,desconocido
3341,Tom Clancy's Ghost Recon,Wii,NINTENDO,6.0,9,desconocido
5973,Operation Darkness,Xbox360,MICROSOFT,6.8,22,desconocido
454,My Street,PlayStation2,SONY,3.6,14,desconocido
6733,Cooking Mama: Cookstar,Switch,NINTENDO,7.0,14,desconocido
6644,Disney's PK: Out of the Shadows,GameCube,NINTENDO,7.0,5,desconocido
279,Tony Hawk Ride,Xbox360,MICROSOFT,3.0,66,desconocido
538,.detuned,PlayStation3,SONY,3.7,42,desconocido
6738,Donkey Kong: Barrel Blast,Wii,NINTENDO,7.0,37,desconocido
9954,Alien Rage,Xbox360,MICROSOFT,7.6,36,desconocido
3516,Primal Carnage: Extinction,PlayStation4,SONY,6.1,19,desconocido
9406,And 1 Streetball,Xbox,MICROSOFT,7.5,14,desconocido
6732,Fish Tycoon,DS,NINTENDO,7.0,6,desconocido
13771,Starpoint Gemini,PC,PC,8.2,58,desconocido
5230,Kakuto Chojin,Xbox,MICROSOFT,6.6,17,desconocido
2854,Elite Warriors: Vietnam,PC,PC,5.8,5,desconocido
982,WWII Tank Commander,PC,PC,4.5,4,desconocido
2456,Shadow Assault -Tenchu-,Xbox360,MICROSOFT,5.6,5,desconocido
1758,Samurai Shodown Sen,Xbox360,MICROSOFT,5.2,16,desconocido
6628,Spectral Force Genesis,DS,NINTENDO,7.0,5,desconocido
2444,Rampage: Total Destruction,Wii,NINTENDO,5.6,22,desconocido
3058,Bus Simulator 16,PC,PC,5.9,21,desconocido
341,The History Channel: Great Battles of Rome,PC,PC,3.2,5,desconocido
1194,Backyard Wrestling 2: There Goes the Neighborhood,PlayStation2,SONY,4.7,10,desconocido
5390,Happy Feet,Wii,NINTENDO,6.7,16,desconocido
5915,Sega Classics Collection,PlayStation2,SONY,6.8,11,desconocido
10740,Freedom Wings,DS,NINTENDO,7.7,6,desconocido
4825,Winter Stars,Xbox360,MICROSOFT,6.5,4,desconocido
8406,RayStorm HD,Xbox360,MICROSOFT,7.3,4,desconocido
12750,Le Tour de France,Xbox360,MICROSOFT,8.0,6,desconocido
2403,Raid: World War II,XboxOne,MICROSOFT,5.6,8,desconocido
6132,Army Men: Sarge's Heroes 2,Nintendo64,NINTENDO,6.9,16,desconocido
5549,Desert Child,Switch,NINTENDO,6.7,9,desconocido
1178,Star Wars The Clone Wars: Republic Heroes,PC,PC,4.7,56,desconocido
962,AereA,PlayStation4,SONY,4.4,14,desconocido
2883,GTI Club Supermini Festa!,Wii,NINTENDO,5.8,5,desconocido
1462,League of War: VR Arena,PlayStation4,SONY,5.0,5,desconocido
