id,nombre,plataforma,marca,puntuacion usuarios
1534,Shio,PlayStation4,SONY,5.0
1463,Last Year: The Nightmare,PC,PC,5.0
9007,Dragon Ball Z: Kakarot,XboxOne,MICROSOFT,7.4
14474,Virtual-On: Oratorio Tangram Ver.5.66,Xbox360,MICROSOFT,8.3
13679,Mini Ninjas,PlayStation3,SONY,8.2
2498,Jotun: Valhalla Edition,XboxOne,MICROSOFT,5.7
9842,The Sims: Castaway Stories,PC,PC,7.5
9103,LEGO Pirates of the Caribbean: The Video Game,PlayStation3,SONY,7.4
9003,Bandits: Phoenix Rising,PC,PC,7.4
4817,4x4 Evolution,PC,PC,6.5
11682,SingStar Queen,PlayStation2,SONY,7.8
12028,Lightmatter,PC,PC,7.9
4872,Crash: Mind Over Mutant,PlayStation2,SONY,6.5
10330,Project Highrise,PC,PC,7.6
5085,Under Defeat HD,PlayStation3,SONY,6.6
4115,Motor City Online,PC,PC,6.3
5058,Titan Souls,PlayStation4,SONY,6.6
8938,Small Arms,Xbox360,MICROSOFT,7.4
11673,Star Wars Episode III: Revenge of the Sith,DS,NINTENDO,7.8
12041,Pokemon Colosseum,GameCube,NINTENDO,7.9
13341,ArmA II: Operation Arrowhead,PC,PC,8.1
10181,Silent Hill: Shattered Memories,PSP,SONY,7.6
8936,Disney Epic Mickey,Wii,NINTENDO,7.4
9050,Ladykiller in a Bind,PC,PC,7.4
5207,Mat Hoffman's Pro BMX,PC,PC,6.6
12991,Cricket 19,PlayStation4,SONY,8.0
4286,Earthlock,Switch,NINTENDO,6.4
2648,Persona 3: Dancing in Moonlight,PlayStation4,SONY,5.8
11685,Mad Max,PC,PC,7.8
4410,Super Mario Maker for Nintendo 3DS,3DS,NINTENDO,6.4
1549,Assassin's Creed III - The Infamy,Xbox360,MICROSOFT,5.0
1550,Assassin's Creed III - The Infamy,Xbox360,MICROSOFT,5.0
14475,Virtual-On: Oratorio Tangram Ver.5.66,Xbox360,MICROSOFT,8.3
10123,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,PlayStation3,SONY,7.6
12702,"Scene It? Lights, Camera, Action",Xbox360,MICROSOFT,8.0
13401,KUNAI,Switch,NINTENDO,8.1
13171,Twisted Metal: Head-On - Extra Twisted Edition,PlayStation2,SONY,8.1
8978,SingStar Pop,PlayStation2,SONY,7.4
10178,Scarface: The World Is Yours,PC,PC,7.6
11258,Lemma,PC,PC,7.7
3443,Overwatch,Switch,NINTENDO,6.1
12488,Drawn to Life,DS,NINTENDO,7.9
6702,Pure Farming 2018,XboxOne,MICROSOFT,7.0
8622,Team Sonic Racing,XboxOne,MICROSOFT,7.3
5880,Time of Defiance,PC,PC,6.8
7013,Bomberman,PSP,SONY,7.0
15597,Final Fantasy XI: Chains of Promathia,PC,PC,8.6
16246,Pitfall: The Lost Expedition,GameCube,NINTENDO,8.8
5800,Star Wars: The Force Unleashed,Xbox360,MICROSOFT,6.8
7536,Yomawari: The Long Night Collection,Switch,NINTENDO,7.1
15584,XIII,PlayStation2,SONY,8.6
6000,Motocross Mania,PC,PC,6.8
7703,Army of Two: The 40th Day,Xbox360,MICROSOFT,7.2
5934,Eagle Flight,PlayStation4,SONY,6.8
7622,Dave Mirra Freestyle BMX,Dreamcast,SEGA,7.2
5459,Ghostbusters: The Video Game Remastered,Switch,NINTENDO,6.7
5728,New International Track & Field,DS,NINTENDO,6.8
14602,Dead to Rights,PlayStation2,SONY,8.4
308,Kinect: Disneyland Adventures,Xbox360,MICROSOFT,3.1
15670,The King of Fighters '98 Ultimate Match,PlayStation2,SONY,8.6
15690,Primal,PlayStation2,SONY,8.6
7645,Another World: 20th Anniversary Edition,WiiU,NINTENDO,7.2
8156,Soldiers of Anarchy,PC,PC,7.3
6608,Dragon Ball: Xenoverse 2,XboxOne,MICROSOFT,7.0
8626,World to the West,Switch,NINTENDO,7.3
8632,Runner3,Switch,NINTENDO,7.3
7442,A Story About My Uncle,PC,PC,7.1
16250,Armored Core: Nexus,PlayStation2,SONY,8.8
7062,LittleBigPlanet Karting,PlayStation3,SONY,7.1
786,Gears of War: Ultimate Edition for Windows 10,PC,PC,4.2
5960,Batman: The Telltale Series - Episode 4: Guardian of Gotham,PC,PC,6.8
15091,I-Ninja,PlayStation2,SONY,8.5
775,Vaporum,PlayStation4,SONY,4.2
5565,West of Dead,XboxOne,MICROSOFT,6.7
309,Call of Duty: Black Ops III,PC,PC,3.1
7441,Tom Clancy's HAWX,Xbox360,MICROSOFT,7.1
7684,Gunvalkyrie,Xbox,MICROSOFT,7.2
15705,Monster Lab,Wii,NINTENDO,8.6
7673,Vasara Collection,XboxOne,MICROSOFT,7.2
7748,Summon Night: Twin Age,DS,NINTENDO,7.2
8541,Resident Evil: Revelations 2 - Episode 3: Judgment,XboxOne,MICROSOFT,7.3
5850,After Burner: Black Falcon,PSP,SONY,6.8
8581,LEGO Pirates of the Caribbean: The Video Game,Wii,NINTENDO,7.3
7144,Orcs Must Die! 3,Stadia,GOOGLE,7.1
6159,Max: The Curse of Brotherhood,Switch,NINTENDO,6.9
7118,Orcs Must Die! 3,Stadia,GOOGLE,7.1
15928,Pride FC: Fighting Championships,PlayStation2,SONY,8.7
15594,Mega Man Legacy Collection 2,PC,PC,8.6
346,Thrillville: Off the Rails,Xbox360,MICROSOFT,3.3
16526,Dragon Ball Z: Budokai Tenkaichi 3,PlayStation2,SONY,9.0
8496,NFL Street 2 Unleashed,PSP,SONY,7.3
7744,Wizard of Legend,PlayStation4,SONY,7.2
6192,AER: Memories of Old,Switch,NINTENDO,6.9
6216,Worms Clan Wars,PC,PC,6.9
5804,The Escapists 2,Switch,NINTENDO,6.8
7221,Resident Evil: Revelations 2 - Episode 1: Penal Colony,PC,PC,7.1
7590,The Elder Scrolls V: Skyrim - Dawnguard,Xbox360,MICROSOFT,7.2
6152,Mario Party 9,Wii,NINTENDO,6.9
751,Red Faction: Guerrilla Re-Mars-tered,XboxOne,MICROSOFT,4.2
6743,Punch Club,PC,PC,7.0
5922,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,XboxOne,MICROSOFT,6.8
5928,NBA Live 08,PlayStation3,SONY,6.8
7662,Stories: The Path of Destinies,PlayStation4,SONY,7.2
7687,WWE 2K16,PlayStation4,SONY,7.2
15691,Spartan: Total Warrior,Xbox,MICROSOFT,8.6
6164,Medal of Honor: Airborne,Xbox360,MICROSOFT,6.9
6028,College Hoops 2K7,Xbox,MICROSOFT,6.8
7710,Always Sometimes Monsters,PC,PC,7.2
15564,Sonic Mega Collection Plus,PlayStation2,SONY,8.6
6026,Crash of the Titans,DS,NINTENDO,6.8
5490,The Eternal Castle Remastered,PC,PC,6.7
15853,Shadow Hearts,PlayStation2,SONY,8.7
6104,Raiden V: Director's Cut,PlayStation4,SONY,6.9
14608,Cold Winter,PlayStation2,SONY,8.4
5422,Escape Plan,PlayStation4,SONY,6.7
7652,Mages of Mystralia,PlayStation4,SONY,7.2
15729,The King of Fighters 02/03,PlayStation2,SONY,8.6
7521,Blitzkrieg: Rolling Thunder,PC,PC,7.1
16252,Tribes Aerial Assault,PlayStation2,SONY,8.8
8564,Virtua Tennis 2009,Wii,NINTENDO,7.3
8154,0RBITALIS,PC,PC,7.3
16244,Oceanhorn 2: Knights of the Lost Realm,Switch,NINTENDO,8.8
7022,FlatOut 2,Xbox,MICROSOFT,7.0
5821,Arcana Heart 3,PlayStation3,SONY,6.8
8596,Marvel Ultimate Alliance 3: The Black Order,Switch,NINTENDO,7.3
8643,Mulaka,Switch,NINTENDO,7.3
8102,Test Drive,PlayStation2,SONY,7.3
8114,Gravity Crash,PlayStation3,SONY,7.3
15066,NFL Blitz Pro,PlayStation2,SONY,8.5
6639,Cosmophony,WiiU,NINTENDO,7.0
8559,Call of Duty: Modern Warfare - Mobilized,DS,NINTENDO,7.3
5691,Killzone: Shadow Fall,PlayStation4,SONY,6.8
8615,StarCraft II: Nova Covert Ops - Mission Pack 1,PC,PC,7.3
5633,A Normal Lost Phone,Switch,NINTENDO,6.8
16058,Mobile Suit Gundam: Federation vs. Zeon,PlayStation2,SONY,8.8
8166,Glory Days 2,DS,NINTENDO,7.3
6011,Yono and the Celestial Elephants,Switch,NINTENDO,6.8
6760,Sanity: Aiken's Artifact,PC,PC,7.0
8500,Hammerin' Hero,PSP,SONY,7.3
8663,Chocobo's Mystery Dungeon: Every Buddy!,Switch,NINTENDO,7.3
15070,Thea: The Awakening,PC,PC,8.5
45,Call of Duty: WWII - The War Machine,PlayStation4,SONY,1.6
5509,Worms Revolution,PC,PC,6.7
62,NBA 2K20,Switch,NINTENDO,1.8
5589,Unstoppable Gorg,PC,PC,6.7
16245,NFL Blitz 20-03,PlayStation2,SONY,8.8
8530,Warhammer: Mark of Chaos,PC,PC,7.3
6696,Monster Prom,PC,PC,7.0
6517,Warriors Orochi 3 Ultimate,XboxOne,MICROSOFT,7.0
6679,LEGO Batman 3: Beyond Gotham,PlayStation4,SONY,7.0
5462,Guitar Hero: Aerosmith,Wii,NINTENDO,6.7
8387,State of Mind,XboxOne,MICROSOFT,7.3
14986,Warlords Battlecry III,PC,PC,8.5
5363,Quarantine Circular,PC,PC,6.7
6837,Just Cause,Xbox360,MICROSOFT,7.0
136,Battlefield V,PlayStation4,SONY,2.3
7709,Life Goes On,PC,PC,7.2
7769,Resident Evil: Revelations 2 - Episode 1: Penal Colony,XboxOne,MICROSOFT,7.2
8501,Cossacks II: Napoleonic Wars,PC,PC,7.3
8189,Minoria,PC,PC,7.3
6725,Apocalipsis,PC,PC,7.0
5427,Xeodrifter,3DS,NINTENDO,6.7
6198,Dustforce,PlayStationVita,SONY,6.9
6525,Beautiful Katamari,Xbox360,MICROSOFT,7.0
7049,Batman: The Telltale Series - Episode 2: Children of Arkham,PC,PC,7.0
15073,Dreamfall: The Longest Journey,Xbox,MICROSOFT,8.5
15074,Snoopy vs. the Red Baron,PlayStation2,SONY,8.5
7648,Final Fantasy Crystal Chronicles: My Life as a Darklord,Wii,NINTENDO,7.2
6128,Destiny 2: Shadowkeep,XboxOne,MICROSOFT,6.9
16251,Mega Man X Collection,PlayStation2,SONY,8.8
7698,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy - Deluxe Edition,Switch,NINTENDO,7.2
5925,Lords of the Fallen,PC,PC,6.8
6021,Phantom Doctrine,PlayStation4,SONY,6.8
6053,Draugen,PC,PC,6.8
16301,Test Drive: Eve of Destruction,PlayStation2,SONY,8.8
7770,Cloudpunk,PC,PC,7.2
6015,Assassin's Creed Origins: The Hidden Ones,PlayStation4,SONY,6.8
5430,Paper Sorcerer,PC,PC,6.7
5313,Aragami: Shadow Edition,Switch,NINTENDO,6.7
6552,Yoshi Touch & Go,DS,NINTENDO,7.0
8595,Lethal Skies II,PlayStation2,SONY,7.3
15090,Conflict: Desert Storm II - Back to Baghdad,GameCube,NINTENDO,8.5
198,Call of Duty: Ghosts,Xbox360,MICROSOFT,2.7
1038,The Elder Scrolls Online: Greymoor,PC,PC,4.5
6711,My Time At Portia,PC,PC,7.0
6200,Frontlines: Fuel of War,PC,PC,6.9
1033,2014 FIFA World Cup Brazil,PlayStation3,SONY,4.5
6740,Game of Thrones: Episode Four - Sons of Winter,PlayStation4,SONY,7.0
7681,Batman: The Telltale Series - Episode 3: New World Order,PC,PC,7.2
7678,Steel Division 2,PC,PC,7.2
6105,Pro Evolution Soccer 2011 3D,3DS,NINTENDO,6.9
7737,Jetpac Refuelled,Xbox360,MICROSOFT,7.2
7669,Aven Colony,PlayStation4,SONY,7.2
6209,Saints Row IV: Re-Elected,XboxOne,MICROSOFT,6.9
14836,BPM: Bullets Per Minute,PC,PC,8.4
8375,Deus Ex: Human Revolution - The Missing Link,PC,PC,7.3
15855,Samurai Warriors,PlayStation2,SONY,8.7
15936,Indiana Jones and the Emperor's Tomb,Xbox,MICROSOFT,8.7
14615,Polarium,DS,NINTENDO,8.4
6176,Children of Zodiarcs,PC,PC,6.9
7201,Sherlock Holmes: Crimes & Punishments,PlayStation4,SONY,7.1
6684,Samurai Warriors 4-II,PlayStation4,SONY,7.0
6140,Second Sight,PC,PC,6.9
6141,Resident Evil 5: Desperate Escape,PlayStation3,SONY,6.9
7457,Picross e,3DS,NINTENDO,7.1
7459,Warlock 2: The Exiled,PC,PC,7.1
6229,LEGO Pirates of the Caribbean: The Video Game,PC,PC,6.9
7545,Starpoint Gemini Warlords,PC,PC,7.1
506,Call of Duty: WWII,PC,PC,3.7
6094,Just Dance 2016,WiiU,NINTENDO,6.9
8124,Dandara,Switch,NINTENDO,7.3
14618,Pump It Up: Exceed,PlayStation2,SONY,8.4
6201,Worms Blast,PC,PC,6.9
6151,Project Spark,XboxOne,MICROSOFT,6.9
8462,All-Pro Football 2K8,PlayStation3,SONY,7.3
411,Destiny: Rise of Iron,XboxOne,MICROSOFT,3.5
6169,Black Desert Online,PC,PC,6.9
6208,Disney/Pixar Toy Story 3,PC,PC,6.9
6669,Lady Sia,GameBoyAdvance,NINTENDO,7.0
14832,Sonic Adventure 2 Battle,GameCube,NINTENDO,8.4
6224,Battlefield 3: Close Quarters,PC,PC,6.9
7527,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,PC,PC,7.1
6613,Sparklite,XboxOne,MICROSOFT,7.0
6160,When Vikings Attack!,PlayStationVita,SONY,6.9
573,Far Cry New Dawn,PC,PC,3.8
5302,Battle Princess Madelyn,PC,PC,6.7
14634,The Urbz: Sims in the City,GameCube,NINTENDO,8.4
15735,Syphon Filter 3,PlayStation,SONY,8.6
464,Call of Duty: Infinite Warfare,PC,PC,3.6
15734,Gas Guzzlers Extreme,PC,PC,8.6
7040,Scrapland,Xbox,MICROSOFT,7.0
16615,God Hand,PlayStation2,SONY,9.2
8590,Tomb Raider: Anniversary,Wii,NINTENDO,7.3
6180,Anarchy Online: Alien Invasion,PC,PC,6.9
609,Pure Hold 'Em,PlayStation4,SONY,3.9
7485,LEGO Marvel Super Heroes 2,PlayStation4,SONY,7.1
8508,Pursuit Force: Extreme Justice,PSP,SONY,7.3
15726,Oni,PC,PC,8.6
7065,LocoRoco Midnight Carnival,PSP,SONY,7.1
7455,Dragon Ball Z: Supersonic Warriors,GameBoyAdvance,NINTENDO,7.1
7547,Dance Dance Revolution Hottest Party,Wii,NINTENDO,7.1
7092,Mom Hid My Game!,Switch,NINTENDO,7.1
7291,NASCAR 2001,PlayStation,SONY,7.1
2714,NASCAR Heat 4,XboxOne,MICROSOFT,5.8
12119,Zeno Clash: Ultimate Edition,Xbox360,MICROSOFT,7.9
13940,FlatOut: Head On,PSP,SONY,8.2
9936,Ion Assault,Xbox360,MICROSOFT,7.5
6124,Immortal Redneck,Switch,NINTENDO,6.9
12089,NCAA March Madness 2003,PlayStation2,SONY,7.9
13275,Formula One Championship Edition,PlayStation3,SONY,8.1
13068,Jet Grind Radio,GameBoyAdvance,NINTENDO,8.0
9942,Cat Quest,PlayStation4,SONY,7.6
15051,Total Annihilation: Kingdoms,PC,PC,8.5
11687,Hidden & Dangerous,PC,PC,7.8
6193,Railway Empire: Switch Edition,Switch,NINTENDO,6.9
8039,The Surge,XboxOne,MICROSOFT,7.2
1761,GRID,PC,PC,5.2
7158,Oriental Empires,PC,PC,7.1
14027,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,NINTENDO,8.2
15040,Spartan: Total Warrior,PlayStation2,SONY,8.5
10794,Sacred,PC,PC,7.7
9890,Lode Runner Legacy,Switch,NINTENDO,7.5
9836,Resident Evil: Revelations,PlayStation3,SONY,7.5
8060,void tRrLM(); //Void Terrarium,Switch,NINTENDO,7.2
11752,Superliminal,PC,PC,7.8
13843,Need for Speed Underground Rivals,PSP,SONY,8.2
11626,Minecraft Dungeons,XboxOne,MICROSOFT,7.8
11773,Battlestations: Pacific,PC,PC,7.8
6223,Jotun: Valhalla Edition,Switch,NINTENDO,6.9
10005,Comanche 4,PC,PC,7.6
6555,Stealth Inc 2: A Game of Clones,PlayStation4,SONY,7.0
1756,MechWarrior 5: Mercenaries,PC,PC,5.2
13252,Destroy All Humans!,PlayStation2,SONY,8.1
662,Dead Rising 4,PC,PC,4.0
2684,Phoenix Point,PC,PC,5.8
6120,Guilty Gear XX Accent Core Plus,Xbox360,MICROSOFT,6.9
15054,Life is Strange: Episode 4 - Dark Room,XboxOne,MICROSOFT,8.5
12016,Darkstalkers Chronicle: The Chaos Tower,PSP,SONY,7.9
7210,Black Future '88,PC,PC,7.1
3381,Romancing SaGa 3,PlayStation4,SONY,6.0
7063,Yesterday Origins,PC,PC,7.1
5753,Dance Central Spotlight,XboxOne,MICROSOFT,6.8
9895,Rock of Ages,PC,PC,7.5
473,Call of Duty: Black Ops III - Eclipse,PlayStation4,SONY,3.6
13435,Red Dead Revolver,Xbox,MICROSOFT,8.1
13390,Luigi's Mansion,3DS,NINTENDO,8.1
11644,Giana Sisters: Twisted Dreams - Owltimate Edition,Switch,NINTENDO,7.8
9874,Zoo Keeper,DS,NINTENDO,7.5
15030,Capcom vs. SNK Pro,PlayStation,SONY,8.5
7153,Calling All Cars!,PlayStation3,SONY,7.1
13266,Disgaea D2: A Brighter Darkness,PlayStation3,SONY,8.1
13441,Tokyo Jungle,PlayStation3,SONY,8.1
6207,Ankh,PC,PC,6.9
3985,HyperParasite,XboxOne,MICROSOFT,6.3
5668,Fortix 2,PC,PC,6.8
813,Massive Assault Network,PC,PC,4.3
6122,Grow Up,XboxOne,MICROSOFT,6.9
2691,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,XboxOne,MICROSOFT,5.8
13638,Infected,PSP,SONY,8.2
11759,Trials of Mana,Switch,NINTENDO,7.8
12103,Galaga Legions,Xbox360,MICROSOFT,7.9
9893,Sam & Max: Save the World,Xbox360,MICROSOFT,7.5
4548,Bit.Trip Fate,PC,PC,6.4
834,NBA 2K18,Switch,NINTENDO,4.3
9834,Relicta,PC,PC,7.5
852,John Wick Hex,PC,PC,4.3
7661,Resident Evil: Revelations 2,PC,PC,7.2
15048,Mages of Mystralia,PC,PC,8.5
7844,Back to the Future: The Game - Episode II: Get Tannen!,PC,PC,7.2
15899,Classic NES Series: Castlevania,GameBoyAdvance,NINTENDO,8.7
15024,Shining Soul II,GameBoyAdvance,NINTENDO,8.5
15191,Robotech: Battlecry,GameCube,NINTENDO,8.5
2416,Resident Evil 6,PlayStation3,SONY,5.6
9923,Space Pirates and Zombies,PC,PC,7.5
8033,Oceanhorn: Monster of Uncharted Seas,PC,PC,7.2
6927,Army of Two: The 40th Day,PlayStation3,SONY,7.0
4360,Mega Coin Squad,XboxOne,MICROSOFT,6.4
1748,Zombie Army 4: Dead War,PC,PC,5.2
9927,Act of War: High Treason,PC,PC,7.5
11775,Everybody's Golf VR,PlayStation4,SONY,7.8
9909,Magic Pengel: The Quest for Color,PlayStation2,SONY,7.5
9862,Gigantic,XboxOne,MICROSOFT,7.5
11621,Hot Potato!,GameBoyAdvance,NINTENDO,7.8
8042,WWE SmackDown vs. Raw 2008,PlayStation3,SONY,7.2
13391,Luigi's Mansion,3DS,NINTENDO,8.1
13238,XIII,Xbox,MICROSOFT,8.1
4563,TASTEE: Lethal Tactics,PC,PC,6.4
13447,Binary Domain,Xbox360,MICROSOFT,8.1
10771,Dungeon Siege: Throne of Agony,PSP,SONY,7.7
11617,Marvel Pinball 3D,3DS,NINTENDO,7.8
3771,Payday 2,PlayStation3,SONY,6.2
9117,Moonlighter,PC,PC,7.4
7073,Atelier Firis: The Alchemist and the Mysterious Journey,PlayStation4,SONY,7.1
2637,A Pixel Story,PC,PC,5.8
9078,Guitar Hero: Warriors of Rock,PlayStation3,SONY,7.4
2696,Dungeon Runners,PC,PC,5.8
4840,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,PC,PC,6.5
10744,Gatling Gears,Xbox360,MICROSOFT,7.7
9059,Neon Chrome,PC,PC,7.4
13059,Destroy All Humans! 2,Xbox,MICROSOFT,8.0
6580,Shadowgrounds,PC,PC,7.0
13085,Manhunt,Xbox,MICROSOFT,8.0
14398,Costume Quest,Xbox360,MICROSOFT,8.3
9030,Drox Operative,PC,PC,7.4
6986,Cake Bash,PlayStation4,SONY,7.0
8673,Castlevania Requiem: Symphony of the Night & Rondo of Blood,PlayStation4,SONY,7.3
8591,The Alliance Alive HD Remastered,Switch,NINTENDO,7.3
5608,Summon Night 5,PSP,SONY,6.7
12085,LEGO Batman: The Videogame,Wii,NINTENDO,7.9
12076,WWE SmackDown vs. Raw 2011,PlayStation3,SONY,7.9
3349,Disgaea PC,PC,PC,6.0
10827,Song of Horror,PC,PC,7.7
13052,Story of Seasons: Trio of Towns,3DS,NINTENDO,8.0
5373,Amnesia: Rebirth,PlayStation4,SONY,6.7
15910,Fat Princess: Fistful of Cake,PSP,SONY,8.7
2421,Far Cry Primal,PC,PC,5.6
15382,The Wolf Among Us: Episode 4 - In Sheep's Clothing,Xbox360,MICROSOFT,8.5
4648,Attack on Titan 2,XboxOne,MICROSOFT,6.5
10785,Yumi's Odd Odyssey,3DS,NINTENDO,7.7
8522,Every Extend Extra,PSP,SONY,7.3
8465,Pokemon Trozei!,DS,NINTENDO,7.3
2679,Dragon Age: Inquisition - Jaws Of Hakkon,PC,PC,5.8
11648,UEFA Euro 2004: Portugal,Xbox,MICROSOFT,7.8
13070,Moving Out,PlayStation4,SONY,8.0
1555,Pathfinder: Kingmaker - Definitive Edition,PlayStation4,SONY,5.0
14491,Devil May Cry,Switch,NINTENDO,8.3
16242,GT Advance 3: Pro Concept Racing,GameBoyAdvance,NINTENDO,8.8
14499,SBK X: Superbike World Championship,Xbox360,MICROSOFT,8.3
8672,Paladins: Champions of the Realm,Switch,NINTENDO,7.3
6538,RIDE 4,PlayStation4,SONY,7.0
10898,Hitman: Contracts,PC,PC,7.7
3369,Fallout 4: Automatron,XboxOne,MICROSOFT,6.0
13047,Tokyo Xanadu,PlayStationVita,SONY,8.0
15028,Midnight Club 3: DUB Edition,PSP,SONY,8.5
4637,"Yes, Your Grace",Switch,NINTENDO,6.5
2698,Shadow Complex Remastered,XboxOne,MICROSOFT,5.8
7214,LEGO The Incredibles,XboxOne,MICROSOFT,7.1
8627,Spyro: Season of Ice,GameBoyAdvance,NINTENDO,7.3
9054,Toukiden: Kiwami,PlayStation4,SONY,7.4
4644,Baseball Mogul 2008,PC,PC,6.5
1584,Hamilton's Great Adventure,PlayStation3,SONY,5.1
889,Pro Evolution Soccer 2014,PC,PC,4.4
7115,Serious Sam II,PC,PC,7.1
5453,Midway Arcade Treasures 2,Xbox,MICROSOFT,6.7
9833,Patapon 3,PSP,SONY,7.5
13069,Full Spectrum Warrior,PlayStation2,SONY,8.0
9869,They Bleed Pixels,PC,PC,7.5
12015,Naruto: Clash of Ninja Revolution,Wii,NINTENDO,7.9
6168,Anomaly 2,PlayStation4,SONY,6.9
8047,Snapshot,PC,PC,7.2
4650,Gibbous -  A Cthulhu Adventure,PC,PC,6.5
9901,"Sam & Max Episode 103: The Mole, the Mob and the Meatball",PC,PC,7.5
9934,Just Dance 4,Wii,NINTENDO,7.5
10923,Epistory - Typing Chronicles,PC,PC,7.7
12095,Dying Light,PlayStation4,SONY,7.9
15042,Vietcong (2003),PC,PC,8.5
11776,Starlink: Battle for Atlas,Switch,NINTENDO,7.8
6852,Attack on Titan,PlayStation4,SONY,7.0
5755,Bad North,PC,PC,6.8
12091,Legacy of Kain: Defiance,Xbox,MICROSOFT,7.9
6864,4x4 Evolution,Dreamcast,SEGA,7.0
9852,SUPERBEAT: XONiC,Switch,NINTENDO,7.5
10893,The SpongeBob SquarePants Movie,Xbox,MICROSOFT,7.7
4876,Lara Croft and the Temple of Osiris,PlayStation4,SONY,6.5
3874,Pro Evolution Soccer 2008,PlayStation3,SONY,6.2
8067,de Blob 2,PlayStation3,SONY,7.2
7991,Cars 2: The Video Game,PlayStation3,SONY,7.2
4903,Railway Empire,PC,PC,6.5
12075,Evil Islands: Curse of the Lost Soul,PC,PC,7.9
12967,SSX Blur,Wii,NINTENDO,8.0
14501,Sam & Max: Season One,Wii,NINTENDO,8.3
1616,Castlevania Anniversary Collection,PlayStation4,SONY,5.1
9071,The Bridge (2013),PC,PC,7.4
1666,Evolve,XboxOne,MICROSOFT,5.1
15056,TransWorld Snowboarding,Xbox,MICROSOFT,8.5
516,Mirage: Arcane Warfare,PC,PC,3.7
3311,ChromaGun,PlayStation4,SONY,6.0
9938,Sega Rally Revo,PC,PC,7.5
8490,Midway Arcade Treasures 2,GameCube,NINTENDO,7.3
10823,Sky Force Reloaded,PlayStation4,SONY,7.7
7109,Afterparty,Switch,NINTENDO,7.1
9838,Darksiders Genesis,Switch,NINTENDO,7.5
6116,Pikuniku,PC,PC,6.9
11746,Midway Arcade Treasures 2,PlayStation2,SONY,7.8
6115,Batman: The Telltale Series - Episode 3: New World Order,PlayStation4,SONY,6.9
7155,Dead Nation: Apocalypse Edition,PlayStation4,SONY,7.1
6915,Neverending Nightmares,PlayStation4,SONY,7.0
12093,A Hat in Time,XboxOne,MICROSOFT,7.9
10897,Spider-Man: Shattered Dimensions,PlayStation3,SONY,7.7
14497,Custom Robo Arena,DS,NINTENDO,8.3
13042,Majin and the Forsaken Kingdom,Xbox360,MICROSOFT,8.0
11635,Atelier Iris: Eternal Mana,PlayStation2,SONY,7.8
15917,Radiata Stories,PlayStation2,SONY,8.7
9036,Nantucket,PC,PC,7.4
1776,Tell Me Why,PC,PC,5.2
8027,Star Trek: Klingon Academy,PC,PC,7.2
13074,Expeditions: Viking,PC,PC,8.0
8046,Evidence: The Last Ritual,PC,PC,7.2
15911,Naruto: Clash of Ninja 2,GameCube,NINTENDO,8.7
717,Trackmania,PC,PC,4.1
1922,Mirror's Edge Catalyst,PC,PC,5.3
15944,Armored Core 3,PlayStation2,SONY,8.7
13278,EverQuest Online Adventures,PlayStation2,SONY,8.1
3401,SuperHyperCube,PlayStation4,SONY,6.1
9975,Magicka,PC,PC,7.6
16030,Dino Crisis,Dreamcast,SEGA,8.7
13203,Deponia,PC,PC,8.1
10106,Counter-Strike,Xbox,MICROSOFT,7.6
4133,Neon Abyss,PC,PC,6.3
10899,SpellForce: The Order of Dawn,PC,PC,7.7
7934,Valkyrie Profile: Covenant of the Plume,DS,NINTENDO,7.2
6097,Anna's Quest,PC,PC,6.9
7190,Far Cry 4: Valley of the Yetis,PlayStation4,SONY,7.1
13393,Romance of the Three Kingdoms IX,PlayStation2,SONY,8.1
712,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,NINTENDO,4.1
3524,Wild Guns Reloaded,PlayStation4,SONY,6.1
3936,Just Dance 2020,Switch,NINTENDO,6.3
7630,Syndicate,Xbox360,MICROSOFT,7.2
10828,Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,PlayStationVita,SONY,7.7
10044,Implosion - Never Lose Hope,Switch,NINTENDO,7.6
7117,Tesla vs Lovecraft,Switch,NINTENDO,7.1
13232,Slain: Back from Hell,PC,PC,8.1
10261,"Guns, Gore & Cannoli",PC,PC,7.6
8022,Ancestors Legacy,PlayStation4,SONY,7.2
6228,Dawn of Man,PC,PC,6.9
13307,Mario Party 3,Nintendo64,NINTENDO,8.1
10076,1503 A.D. - The New World,PC,PC,7.6
7995,Marvel: Ultimate Alliance 2,PlayStation3,SONY,7.2
10819,The Beast Inside,PC,PC,7.7
9982,Dai Senryaku VII: Modern Military Tactics,Xbox,MICROSOFT,7.6
5655,Sniper Elite III: Ultimate Edition,PlayStation4,SONY,6.8
10806,Naruto Shippuden: Clash of Ninja Revolution III,Wii,NINTENDO,7.7
7070,MX vs. ATV Reflex,PlayStation3,SONY,7.1
10230,Alder's Blood,Switch,NINTENDO,7.6
7840,Droplitz,Xbox360,MICROSOFT,7.2
