id,nombre,plataforma,marca,puntuacion usuarios
2894,Ape Escape 2,PlayStation2,SONY,8.3
3113,Gears 5,PC,PC,6.8
2825,Valkyria Chronicles 4,Switch,NINTENDO,8.6
2862,The Walking Dead: A Telltale Games Series - The Complete First Season,PlayStationVita,SONY,8.6
2688,"Invisible, Inc.",PC,PC,7.9
3151,Mega Man 11,PlayStation4,SONY,8.3
3157,OutRun 2006: Coast 2 Coast,PSP,SONY,8.2
3119,Wargroove,PC,PC,5.9
3175,Burnout Paradise Remastered,PlayStation4,SONY,6.9
3071,Far Cry 3: Blood Dragon,PlayStation3,SONY,8.2
3154,Dauntless,XboxOne,MICROSOFT,4.6
2722,Ridge Racer 64,Nintendo64,NINTENDO,8.3
2929,FIFA Soccer 2002,PlayStation2,SONY,6.1
2937,The Evil Within 2,XboxOne,MICROSOFT,9.1
3044,Sonic & All-Stars Racing Transformed,Xbox360,MICROSOFT,8.3
3186,OlliOlli2: Welcome to Olliwood,PC,PC,5.8
3039,Art Style: ORBIENT,Wii,NINTENDO,8.2
2691,SOMA,XboxOne,MICROSOFT,8.3
2784,Flat Heroes,Switch,NINTENDO,8.3
2870,ATV Offroad Fury 2,PlayStation2,SONY,8.7
3000,Bulletstorm,PC,PC,7.7
2828,Pro Evolution Soccer 2015,PlayStation4,SONY,7.1
2935,Okamiden,DS,NINTENDO,8.2
2702,Freedom Finger,PlayStation4,SONY,7.6
2782,Geometry Wars 3: Dimensions,XboxOne,MICROSOFT,7.7
2812,LEGO The Lord of the Rings,PlayStation3,SONY,8.3
2873,Tom Clancy's Ghost Recon: Desert Siege,PC,PC,6.7
2985,Borderlands Legendary Collection,Switch,NINTENDO,8.3
2964,X-Men Legends,Xbox,MICROSOFT,7.9
3139,Suikoden II,PlayStation,SONY,9.2
2993,NyxQuest: Kindred Spirits,Wii,NINTENDO,8.2
2731,Hitman 2,PC,PC,7.4
2941,Hitman: Blood Money,Xbox360,MICROSOFT,8.6
2695,Gears of War: Ultimate Edition,XboxOne,MICROSOFT,7.7
2737,FIFA 07 Soccer,PlayStation2,SONY,7.8
2689,WarioWare D.I.Y.,DS,NINTENDO,8.2
2786,Horizon Chase Turbo,Switch,NINTENDO,8.2
3042,Pro Evolution Soccer 2013,Xbox360,MICROSOFT,7.0
2849,Sega Ages: Virtua Racing,Switch,NINTENDO,8.2
2850,NCAA Football 12,Xbox360,MICROSOFT,6.6
3003,GRID 2,PlayStation3,SONY,6.6
2803,Ruiner,Switch,NINTENDO,8.2
2703,The Book of Unwritten Tales,PC,PC,8.2
3137,B-17 Flying Fortress: The Mighty 8th,PC,PC,7.3
3126,The Walking Dead: Episode 4 - Around Every Corner,Xbox360,MICROSOFT,8.3
3065,Final Fantasy XIII,Xbox360,MICROSOFT,6.1
3006,Tekken 6,PSP,SONY,8.2
3009,College Hoops 2K8,PlayStation3,SONY,5.9
2889,Need for Speed: Underground,PC,PC,8.3
2925,X-Men Legends II: Rise of Apocalypse,GameCube,NINTENDO,6.2
2698,Red Faction: Guerrilla,PC,PC,7.6
3111,Enslaved: Odyssey to the West,Xbox360,MICROSOFT,7.8
2811,Yooka-Laylee and the Impossible Lair,PlayStation4,SONY,7.1
2831,Sonic & All-Stars Racing Transformed,PlayStation3,SONY,8.3
2916,10 Second Ninja X,XboxOne,MICROSOFT,4.5
2915,Pyre,PC,PC,7.9
2699,X-Men Legends II: Rise of Apocalypse,PlayStation2,SONY,7.5
3153,Captain Toad: Treasure Tracker,Switch,NINTENDO,7.9
2743,The Banner Saga 2,PC,PC,8.3
2816,Asheron's Call 2: Fallen Kings,PC,PC,7.2
2899,Tekken Tag Tournament 2,PlayStation3,SONY,8.3
3030,Oddworld: Stranger's Wrath HD,PlayStation3,SONY,8.6
2759,LEGO Marvel Super Heroes,PlayStation3,SONY,7.8
3043,Sprint Vector,PlayStation4,SONY,7.5
2708,Street Fighter V: Champion Edition,PlayStation4,SONY,6.2
3141,Tom Clancy's Splinter Cell: Blacklist,Xbox360,MICROSOFT,7.6
2945,Skullgirls: 2nd Encore,PlayStation4,SONY,7.3
3013,Desktop Dungeons,PC,PC,7.6
3114,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,PC,PC,7.3
2801,2010 FIFA World Cup South Africa,PlayStation3,SONY,7.8
2882,Metro Exodus,PC,PC,7.1
2819,Tom Clancy's The Division 2,XboxOne,MICROSOFT,5.8
3058,Forza Motorsport 7,PC,PC,4.6
2881,Metro Exodus,PC,PC,7.1
2830,Antichamber,PC,PC,8.3
2763,Gitaroo Man,PlayStation2,SONY,8.7
3104,Pillars of Eternity: Complete Edition,Switch,NINTENDO,2.4
2774,Borderlands: The Handsome Collection,PlayStation4,SONY,7.8
2785,Stealth Inc 2: A Game of Clones,WiiU,NINTENDO,7.9
2779,Act of War: Direct Action,PC,PC,7.8
2989,Life is Strange 2: Episode 4 - Faith,PC,PC,4.7
2736,The Sexy Brutale,XboxOne,MICROSOFT,7.1
3191,Out of the Park Baseball 9,PC,PC,7.4
3082,Thimbleweed Park,Switch,NINTENDO,8.3
2963,Tiger Woods PGA Tour 06,GameCube,NINTENDO,5.8
2735,SingStar (2008),PlayStation3,SONY,6.1
2934,Far Cry 5,XboxOne,MICROSOFT,6.8
2970,NBA Live 2003,GameCube,NINTENDO,8.2
2897,Skullgirls,PlayStation3,SONY,7.1
3124,NBA 2K19,PlayStation4,SONY,2.7
2986,Devil May Cry 3: Special Edition,Switch,NINTENDO,8.0
3150,The Legend of Heroes: Trails of Cold Steel IV,PlayStation4,SONY,9.1
2841,Hearthstone: Heroes of Warcraft - Blackrock Mountain,PC,PC,6.0
2717,FIFA 16,PlayStation4,SONY,4.4
3156,Botanicula,PC,PC,8.3
2988,College Hoops 2K6,Xbox,MICROSOFT,7.4
3161,She Remembered Caterpillars,PC,PC,5.9
2710,KORG DS-10 Synthesizer,DS,NINTENDO,8.2
2838,Dragon Age: Origins - Awakening,PC,PC,7.9
2997,Star Fox Adventures,GameCube,NINTENDO,7.9
2817,Super Monkey Ball Jr.,GameBoyAdvance,NINTENDO,7.6
3010,GRIS,PlayStation4,SONY,8.0
2764,Theme Park Roller Coaster,PlayStation2,SONY,8.2
3098,FIFA Soccer 08,Xbox360,MICROSOFT,7.6
3133,You Don't Know Jack,PlayStation3,SONY,8.2
2793,Quell Memento,PlayStationVita,SONY,7.6
3052,FIFA 15,PC,PC,4.4
3152,Ninja Five-O,GameBoyAdvance,NINTENDO,8.2
2744,The Wolf Among Us: Episode 2 - Smoke and Mirrors,PlayStation3,SONY,8.2
3047,Shin Megami Tensei: Nocturne,PlayStation2,SONY,6.1
2961,The Sims 4: Eco Lifestyle,PC,PC,2.6
3143,SteamWorld Dig,PlayStation4,SONY,7.3
3094,Metro Exodus,XboxOne,MICROSOFT,6.8
2903,Galak-Z: The Dimensional,PlayStation4,SONY,7.1
2772,Monster Hunter 3 Ultimate,WiiU,NINTENDO,8.2
3147,NCAA Football 12,PlayStation3,SONY,5.8
2808,Bejeweled 3,PC,PC,7.8
2740,CrossCode,Switch,NINTENDO,8.3
2967,FIFA Soccer 2004,Xbox,MICROSOFT,8.2
3050,Splatoon 2: Octo Expansion,Switch,NINTENDO,8.3
2787,RiME,XboxOne,MICROSOFT,7.4
2884,The Talos Principle: Road To Gehenna,PC,PC,7.8
3090,Virtual Pool 3,PC,PC,7.1
2715,Dance Central,Xbox360,MICROSOFT,8.0
2770,Yakuza 5 Remastered,PlayStation4,SONY,7.8
2996,Prince of Persia Classic,Xbox360,MICROSOFT,7.1
2754,Football Manager 2018,PC,PC,5.9
2753,Shadow of the Tomb Raider,XboxOne,MICROSOFT,7.3
2728,Dark Souls III: The Ringed City,PC,PC,8.3
3027,Warlords Battlecry,PC,PC,7.6
2721,GT Advance Championship Racing,GameBoyAdvance,NINTENDO,8.2
3031,Halo: Combat Evolved Anniversary,Xbox360,MICROSOFT,8.2
2765,Dave Mirra Freestyle BMX,PlayStation,SONY,7.1
3188,Broken Age: Act 1,PC,PC,7.7
3149,Puzzle Quest: Challenge of the Warlords,DS,NINTENDO,8.2
2974,Crazy Taxi 2,Dreamcast,SEGA,8.3
2847,Marvel: Ultimate Alliance,Xbox360,MICROSOFT,7.6
3169,de Blob,Wii,NINTENDO,8.2
3135,Celtic Kings: Rage of War,PC,PC,7.6
2716,The Outer Worlds,PC,PC,7.3
3180,Paradise Killer,Switch,NINTENDO,7.3
3196,America's Army,PC,PC,5.8
2942,Brutal Legend,Xbox360,MICROSOFT,8.0
2853,I Expect You To Die,PlayStation4,SONY,7.6
2704,Ys: Memories of Celceta,PlayStationVita,SONY,8.7
2814,Tomb Raider: Legend,PC,PC,7.9
2944,Kero Blaster,PC,PC,7.1
2863,Blur,Xbox360,MICROSOFT,8.2
2928,Tom Clancy's Ghost Recon: Island Thunder,PC,PC,6.7
2994,Dishonored: Death of the Outsider,PlayStation4,SONY,7.1
2805,Operencia: The Stolen Sun,XboxOne,MICROSOFT,7.1
2848,Top Spin 4,PlayStation3,SONY,8.2
2912,Hitman 2,PlayStation4,SONY,8.3
2826,Sonic CD,Xbox360,MICROSOFT,7.6
3176,RIVE: Ultimate Edition,Switch,NINTENDO,7.8
2906,Dragon Age II,PlayStation3,SONY,4.4
3199,The Last Express,PC,PC,8.7
2921,Henry Hatsworth in the Puzzling Adventure,DS,NINTENDO,8.0
2957,Resident Evil 4,PlayStation4,SONY,8.3
3181,Star Wars: Battlefront,PlayStation2,SONY,8.7
3088,Earth & Beyond,PC,PC,7.1
2982,NHL Eastside Hockey Manager 2005,PC,PC,6.6
2992,eFootball PES 2020,PlayStation4,SONY,7.6
3038,TimeSplitters: Future Perfect,GameCube,NINTENDO,8.6
3076,Children of Morta,PC,PC,8.3
2900,Shantae and the Pirate's Curse,3DS,NINTENDO,8.6
2954,Vectronom,Switch,NINTENDO,8.2
2905,Dragon Age II,PC,PC,4.6
2741,City of Villains,PC,PC,7.6
2901,The Elder Scrolls V: Skyrim - Dragonborn,Xbox360,MICROSOFT,8.2
2751,Project CARS 2,PlayStation4,SONY,6.1
2887,Tales From The Borderlands: Episode 1 - Zer0 Sum,XboxOne,MICROSOFT,8.2
2837,Dark Souls III: The Ringed City,PlayStation4,SONY,8.3
3197,Star Trek Bridge Commander,PC,PC,7.5
2832,NBA 2K9,PlayStation3,SONY,7.1
3049,Pinball Hall of Fame: The Williams Collection,PlayStation3,SONY,7.9
3002,Call of Duty 3,Xbox360,MICROSOFT,6.6
3061,Pistol Whip,PC,PC,7.7
3162,College Hoops 2K7,Xbox360,MICROSOFT,8.2
3194,DDRMAX2 Dance Dance Revolution,PlayStation2,SONY,8.3
2822,Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,Switch,NINTENDO,8.2
3155,Madden NFL 18,XboxOne,MICROSOFT,4.4
2823,N++,PlayStation4,SONY,6.6
3115,Prince of Persia,PC,PC,7.3
2756,Tom Clancy's Splinter Cell: Blacklist,PC,PC,7.5
3107,Rock Band Rivals,XboxOne,MICROSOFT,6.6
3189,Divinity II: The Dragon Knight Saga,PC,PC,8.2
2749,Dead Space: Extraction,Wii,NINTENDO,7.9
2806,NHL 19,XboxOne,MICROSOFT,6.0
3001,Fallout 3: Broken Steel,Xbox360,MICROSOFT,8.3
2761,MVP Baseball 2003,Xbox,MICROSOFT,7.7
3036,Brothers in Arms: Road to Hill 30,PlayStation2,SONY,7.5
2748,MLB 07: The Show,PSP,SONY,8.0
2783,SUPERHOT: MIND CONTROL DELETE,XboxOne,MICROSOFT,5.4
2911,Swords & Soldiers II: Shawarmageddon,Switch,NINTENDO,8.0
3041,The Last Guardian,PlayStation4,SONY,7.9
3127,SSX,Xbox360,MICROSOFT,6.4
2723,Pokemon Alpha Sapphire,3DS,NINTENDO,7.4
2931,Death Stranding,PlayStation4,SONY,7.3
3103,Tom Clancy's The Division 2: Warlords of New York,XboxOne,MICROSOFT,1.1
3068,The Vanishing of Ethan Carter,PC,PC,8.0
2893,King's Quest Chapter 1: A Knight to Remember,PC,PC,7.3
3145,Metro: Last Light,PC,PC,8.5
2871,Mega Man Zero,GameBoyAdvance,NINTENDO,8.8
2690,Wipeout Pulse,PSP,SONY,8.5
3121,MotorStorm: Pacific Rift,PlayStation3,SONY,8.1
2757,You Don't Know Jack,Xbox360,MICROSOFT,7.9
2998,Two Point Hospital,PlayStation4,SONY,7.0
3054,Command & Conquer 3: Tiberium Wars,Xbox360,MICROSOFT,7.4
2760,Pokemon Ruby Version,GameBoyAdvance,NINTENDO,8.6
2718,F1 2011,PlayStation3,SONY,7.2
2990,Marvel vs. Capcom 2,Xbox360,MICROSOFT,8.1
2792,Sokobond,PC,PC,7.5
3056,Harvest Moon: More Friends of Mineral Town,GameBoyAdvance,NINTENDO,8.5
2979,Need for Speed: Underground 2,PC,PC,8.6
2995,Streets of Rage 4,PlayStation4,SONY,8.0
3140,Final Fight One,GameBoyAdvance,NINTENDO,8.0
3182,Paradise Killer,PC,PC,8.0
2932,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,PC,8.5
3187,WildStar,PC,PC,7.5
3142,Unravel Two,Switch,NINTENDO,8.0
3015,Fallout: New Vegas - Old World Blues,PC,PC,7.7
3087,Links 2003,PC,PC,6.8
3070,Flight Simulator X: Acceleration,PC,PC,7.2
2788,Tekken 7,PC,PC,6.8
2738,Child of Light,XboxOne,MICROSOFT,7.7
2766,Karaoke Revolution Volume 3,PlayStation2,SONY,7.8
3085,NCAA March Madness 2004,PlayStation2,SONY,8.8
3055,Sid Meier's Pirates!,PSP,SONY,7.9
3029,Sam & Max Episode 201: Ice Station Santa,PC,PC,8.5
2755,Resident Evil: Revelations,3DS,NINTENDO,8.5
2804,Blazing Chrome,XboxOne,MICROSOFT,7.8
2886,Stellaris: Utopia,PC,PC,7.9
2919,Skylanders: Spyro's Adventure,3DS,NINTENDO,5.1
2729,Dawn of Discovery,PC,PC,8.8
2902,Disc Room,PC,PC,7.7
3089,Syberia,PC,PC,8.5
3138,EverQuest: The Scars of Velious,PC,PC,7.3
2752,NBA Ballers,Xbox,MICROSOFT,7.3
2734,Outer Wilds,PlayStation4,SONY,7.5
3012,Split/Second,Xbox360,MICROSOFT,8.1
3048,World of Warcraft: Mists of Pandaria,PC,PC,5.1
2852,The Darkness,Xbox360,MICROSOFT,8.1
2896,Huntdown,PlayStation4,SONY,7.2
2791,Mortal Kombat 11,PC,PC,3.0
3132,Year Walk,WiiU,NINTENDO,7.6
2747,Minecraft: Xbox 360 Edition,Xbox360,MICROSOFT,7.3
2892,TrackMania Sunrise,PC,PC,7.7
2978,Spyro Reignited Trilogy,PlayStation4,SONY,8.1
3164,Catherine,Xbox360,MICROSOFT,8.1
2983,Legend of Grimrock,PC,PC,8.1
3016,Dragon's Crown,PlayStation3,SONY,8.4
2768,Professor Layton and the Miracle Mask,3DS,NINTENDO,8.1
2999,SteamWorld Dig,3DS,NINTENDO,7.9
3084,FIFA Soccer 09,PlayStation2,SONY,7.0
3033,Child of Light,PlayStation4,SONY,8.0
3059,ETHER One,PC,PC,6.6
3163,Joe Danger 2: The Movie,Xbox360,MICROSOFT,7.4
3083,The Walking Dead: Episode 1 - A New Day,PC,PC,8.4
2987,Control,PlayStation4,SONY,7.3
2977,Sonic Rush,DS,NINTENDO,8.1
2842,Madden NFL 07,GameCube,NINTENDO,7.8
3062,Bloodstained: Curse of the Moon,Switch,NINTENDO,8.4
3093,Sonic the Hedgehog 2,Xbox360,MICROSOFT,7.8
2936,Space Invaders Extreme 2,DS,NINTENDO,7.4
2815,Peter Jackson's King Kong: The Official Game of the Movie,PlayStation2,SONY,8.4
3097,DCS: Black Shark,PC,PC,8.6
3023,Europa 1400: The Guild,PC,PC,8.4
2750,NBA 2K10,Xbox360,MICROSOFT,7.5
2960,Tomb Raider: Legend,PlayStation2,SONY,7.4
2976,Ogre Battle 64,Nintendo64,NINTENDO,8.9
2956,The Chronicles of Riddick: Assault on Dark Athena,Xbox360,MICROSOFT,8.1
3167,PixelJunk Shooter Ultimate,PlayStation4,SONY,7.2
2800,Destiny 2: Forsaken,PlayStation4,SONY,6.4
2732,Hot Shots Golf: Open Tee 2,PSP,SONY,8.1
2798,Viva Pinata: Trouble in Paradise,Xbox360,MICROSOFT,8.1
2820,Yakuza Kiwami 2,PC,PC,8.4
2767,Dawn of Discovery,DS,NINTENDO,7.3
3173,Hitman: Blood Money,PC,PC,8.8
2891,Super Puzzle Fighter II Turbo HD Remix,PlayStation3,SONY,7.4
3035,Major League Baseball 2K5,PlayStation2,SONY,7.4
3037,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,SONY,8.6
2745,LEGO Marvel Super Heroes,WiiU,NINTENDO,8.0
2807,Lovers in a Dangerous Spacetime,XboxOne,MICROSOFT,7.2
3123,Prey,PC,PC,8.1
3075,Blood,PC,PC,8.9
2762,NHL Hitz 20-03,GameCube,NINTENDO,8.4
2910,Terraria,Switch,NINTENDO,8.6
2885,Lara Croft and the Guardian of Light,PC,PC,8.0
2856,Lunar Knights,DS,NINTENDO,7.8
3069,Ys VIII: Lacrimosa of DANA,Switch,NINTENDO,8.7
3026,Battle Realms,PC,PC,8.5
3080,Command & Conquer: Red Alert 3,PC,PC,6.9
2923,DOOM,Xbox360,MICROSOFT,8.5
3032,N+,DS,NINTENDO,7.5
3020,Art of Balance,WiiU,NINTENDO,8.0
2872,SOCOM: U.S. Navy SEALs,PlayStation2,SONY,8.0
2947,"Invisible, Inc. Console Edition",PlayStation4,SONY,6.9
2909,eFootball PES 2020,XboxOne,MICROSOFT,7.2
2971,Sega GT 2002,Xbox,MICROSOFT,8.0
2789,Runbow,WiiU,NINTENDO,7.8
2946,Fallout: New Vegas,PlayStation3,SONY,8.0
2827,Borderlands 3,XboxOne,MICROSOFT,5.3
3051,MotoGP 20,XboxOne,MICROSOFT,6.8
3158,"Nine Hours, Nine Persons, Nine Doors",DS,NINTENDO,8.8
2701,Command & Conquer Remastered Collection,PC,PC,8.8
2913,The Banner Saga 3,PC,PC,7.8
3178,Saints Row 2,PlayStation3,SONY,8.0
2697,Tom Clancy's Rainbow Six Vegas 2,Xbox360,MICROSOFT,7.8
3102,King's Bounty: Armored Princess,PC,PC,8.5
2795,Mario vs. Donkey Kong: Minis March Again!,DS,NINTENDO,8.0
2813,Iron Brigade,Xbox360,MICROSOFT,8.0
3007,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,Wii,NINTENDO,7.9
3017,Sega Genesis Collection,PlayStation2,SONY,8.5
2730,Pinball FX3,Switch,NINTENDO,7.8
3179,Severed,PlayStationVita,SONY,7.9
3105,The Messenger,PlayStation4,SONY,8.0
3112,Warhammer: Vermintide 2,PC,PC,7.5
3144,Tekken 7,PlayStation4,SONY,6.5
2810,Shift 2: Unleashed,Xbox360,MICROSOFT,6.5
3046,Madden NFL 09 All-Play,Wii,NINTENDO,7.4
2895,Viva Pinata: Pocket Paradise,DS,NINTENDO,7.5
3192,Tekken 5: Dark Resurrection,PlayStation3,SONY,7.8
2771,The Pinball Arcade,PlayStation4,SONY,6.8
3195,NHL Hitz 20-03,PlayStation2,SONY,8.5
3101,Soul Sacrifice Delta,PlayStationVita,SONY,8.5
3125,Dark Souls II: Crown of the Sunken King,PC,PC,7.5
2926,Dance Dance Revolution Ultramix,Xbox,MICROSOFT,8.0
2851,Guitar Hero III: Legends of Rock,PlayStation2,SONY,8.5
2924,SOCOM 3: U.S. Navy SEALs,PlayStation2,SONY,8.8
2845,Ys Origin,Switch,NINTENDO,8.0
2746,Kentucky Route Zero - Act II,PC,PC,7.5
2907,Under Night In-Birth Exe:Late[cl-r],Switch,NINTENDO,7.8
2866,Need for Speed Most Wanted,PlayStation2,SONY,8.9
2773,Saints Row: The Third,PlayStation3,SONY,7.8
3198,Seaman,Dreamcast,SEGA,8.5
2758,SUPERHOT,PC,PC,7.5
2839,Peter Jackson's King Kong: The Official Game of the Movie,Xbox,MICROSOFT,7.9
2777,Super Stardust Delta,PlayStationVita,SONY,8.0
2867,Sins of a Solar Empire: Rebellion,PC,PC,7.8
2869,Age of Wonders: Shadow Magic,PC,PC,8.5
2694,Sega Genesis Collection,PSP,SONY,8.0
2860,Test Drive Unlimited,Xbox360,MICROSOFT,8.0
2878,Prey: Mooncrash,XboxOne,MICROSOFT,6.7
2705,Laser League,PlayStation4,SONY,6.5
3028,Shin Megami Tensei: Digital Devil Saga 2,PlayStation2,SONY,3.6
2959,Mortal Kombat 11,PlayStation4,SONY,3.6
2898,PixelJunk Shooter 2,PlayStation3,SONY,7.7
2739,L.A. Noire: The VR Case Files,PC,PC,6.5
2713,Hand of Fate 2,PlayStation4,SONY,7.5
2864,FIFA 15,XboxOne,MICROSOFT,5.4
2949,Pro Evolution Soccer 2019,XboxOne,MICROSOFT,6.6
3022,MVP Baseball 2004,PC,PC,7.4
3019,Art Academy: Home Studio,WiiU,NINTENDO,7.9
3086,NBA Live 2003,Xbox,MICROSOFT,7.2
2776,Forza Horizon 2: Storm Island,XboxOne,MICROSOFT,7.5
2709,Hypnospace Outlaw,PC,PC,6.7
2857,Blasphemous,XboxOne,MICROSOFT,8.0
2908,AVICII Invector,XboxOne,MICROSOFT,7.7
2880,Marvel: Ultimate Alliance,PC,PC,7.8
2799,Sam & Max Episode 105: Reality 2.0,PC,PC,7.7
2939,Condemned 2: Bloodshot,PlayStation3,SONY,8.0
2930,Extreme-G,Nintendo64,NINTENDO,8.5
2917,Endless Legend,PC,PC,8.0
3005,Lovers in a Dangerous Spacetime,PlayStation4,SONY,6.9
2981,Art of Balance Touch!,3DS,NINTENDO,7.4
2868,Broken Sword: The Sleeping Dragon,PC,PC,7.3
3060,BlazBlue: Calamity Trigger Portable,PSP,SONY,7.8
2843,Rome: Total War Barbarian Invasion,PC,PC,8.5
2780,Madden NFL 18,PlayStation4,SONY,3.5
2821,Unreal Tournament III,Xbox360,MICROSOFT,7.5
2854,Etrian Odyssey 2 Untold: The Fafnir Knight,3DS,NINTENDO,8.0
2846,Gradius V,PlayStation2,SONY,8.8
2733,Streets of Rage 4,XboxOne,MICROSOFT,7.8
2865,Neverwinter Nights 2: Mask of The Betrayer,PC,PC,8.5
3117,Halo Wars,Xbox360,MICROSOFT,7.5
3011,Borderlands 2: Mr. Torgue's Campaign of Carnage,PC,PC,7.2
3146,Rising Storm,PC,PC,8.5
2794,MotoHeroz,Wii,NINTENDO,7.5
2693,Defense Grid: The Awakening,Xbox360,MICROSOFT,7.8
2797,F1 2016,PlayStation4,SONY,7.9
2968,Freedom Fighters,Xbox,MICROSOFT,8.0
2726,Stealth Inc 2: A Game of Clones,XboxOne,MICROSOFT,6.9
2725,Rock Band,PlayStation2,SONY,6.9
2876,Sairento VR,PlayStation4,SONY,6.5
2840,Danganronpa: Trigger Happy Havoc,PC,PC,8.5
3024,V-Rally 3,PlayStation2,SONY,7.9
3129,Resident Evil HD Remaster,PC,PC,8.5
2706,Super Hydorah,XboxOne,MICROSOFT,6.9
3110,Age of Wonders III - Golden Realms,PC,PC,8.5
2958,Slime-san,Switch,NINTENDO,8.5
3134,The Lord of the Rings: The Two Towers,PlayStation2,SONY,8.1
2829,Dyad,PlayStation3,SONY,5.9
2984,DiRT Rally 2.0,XboxOne,MICROSOFT,7.2
2769,Super Mario 3D All-Stars,Switch,NINTENDO,6.3
2727,Wreckfest,PlayStation4,SONY,7.0
2940,Hotline Miami Collection,Switch,NINTENDO,7.9
2834,Mega Man Powered Up,PSP,SONY,8.7
2844,The Pinball Arcade,Xbox360,MICROSOFT,6.8
3053,Recettear: An Item Shop's Tale,PC,PC,8.6
3172,ZEN Pinball 2,PlayStation4,SONY,7.0
2883,Darksiders,PlayStation3,SONY,7.9
2874,Warlords Battlecry II,PC,PC,7.8
3136,ATV Offroad Fury,PlayStation2,SONY,8.4
2696,Tomb Raider: Legend,Xbox,MICROSOFT,6.9
2991,Dominions 3: The Awakening,PC,PC,7.7
2714,TOCA Race Driver 3,PlayStation2,SONY,7.5
3092,The Wolf Among Us: Episode 1 - Faith,Xbox360,MICROSOFT,8.4
2951,The Elder Scrolls V: Skyrim Special Edition,XboxOne,MICROSOFT,7.6
3078,The Legend of Heroes: Trails of Cold Steel III,PlayStation4,SONY,8.7
3045,Technobabylon,PC,PC,7.8
3018,Crusader Kings II,PC,PC,8.7
3174,Bleach: Dark Souls,DS,NINTENDO,7.7
3040,Kingdom Hearts: Birth by Sleep,PSP,SONY,8.7
3159,Darkest Dungeon: The Crimson Court,PC,PC,6.6
2809,Dangerous Waters,PC,PC,8.6
3190,Starship Defense,DS,NINTENDO,7.5
3025,V-Rally 3,GameBoyAdvance,NINTENDO,7.7
2980,Pinball Hall of Fame: The Williams Collection,Wii,NINTENDO,8.1
3116,Clubhouse Games: 51 Worldwide Classics,Switch,NINTENDO,7.7
3177,Need for Speed: Most Wanted,PC,PC,8.7
2742,Cave Story 3D,3DS,NINTENDO,8.1
3074,Pro Evolution Soccer 2008,PlayStation2,SONY,7.7
3160,Life is Strange 2: Episode 5 - Wolves,PlayStation4,SONY,6.3
2973,Tekken Advance,GameBoyAdvance,NINTENDO,7.6
3165,Pro Evolution Soccer 2015,PC,PC,5.6
2888,Aquaria,PC,PC,8.1
3034,Metal Gear Rising: Revengeance,Xbox360,MICROSOFT,8.0
2836,Darkstalkers Resurrection,Xbox360,MICROSOFT,6.6
2953,Gunman Clive,3DS,NINTENDO,7.9
2790,Madden NFL 17,PlayStation4,SONY,4.2
2781,South Park: The Stick of Truth,Xbox360,MICROSOFT,8.4
3008,Mario Kart Wii,Wii,NINTENDO,8.4
2775,Tom Clancy's The Division 2,PlayStation4,SONY,6.2
3064,Indivisible,XboxOne,MICROSOFT,5.7
3100,ModNation Racers,PlayStation3,SONY,8.4
2861,Tales of Monkey Island Chapter 3: Lair of the Leviathan,PC,PC,7.7
2833,Neverwinter Nights 2,PC,PC,6.6
3166,FIFA 15,PlayStation4,SONY,5.6
3193,The Simpsons: Hit & Run,PC,PC,8.1
2707,BioShock 2: Minerva's Den,Xbox360,MICROSOFT,8.8
3168,Bookworm Adventures Deluxe,PC,PC,7.9
3073,Etrian Odyssey II: Heroes of Lagaard,DS,NINTENDO,8.1
2950,Monday Night Combat,PC,PC,7.2
2952,VIDEOBALL,PC,PC,7.6
3170,Wandersong,Switch,NINTENDO,8.4
2879,The Walking Dead: Season Two Episode 2 - A House Divided,PlayStation3,SONY,8.4
2938,Salt and Sanctuary,Switch,NINTENDO,7.9
3077,The Legend of Heroes: Trails of Cold Steel III,PlayStation4,SONY,8.7
2700,Yoku's Island Express,Switch,NINTENDO,8.6
2962,Pro Evolution Soccer 2013,PlayStation3,SONY,7.0
3066,Midnight Club: Los Angeles,PlayStation3,SONY,8.4
3108,Resident Evil HD Remaster,XboxOne,MICROSOFT,8.4
3067,Freedom Planet,Switch,NINTENDO,8.1
2933,Mega Man 9,Xbox360,MICROSOFT,8.9
3091,The Sims: Livin' Large,PC,PC,7.2
3014,Enter the Gungeon,PlayStation4,SONY,7.7
3081,The Walking Dead: The Telltale Definitive Series,PlayStation4,SONY,7.3
2824,Gemini Rue,PC,PC,8.3
3130,Disgaea 4: A Promise Revisited,PlayStationVita,SONY,8.1
3131,Victor Vran: Overkill Edition,Switch,NINTENDO,8.1
2835,Desperados III,PlayStation4,SONY,7.6
3096,MLB The Show 18,PlayStation4,SONY,6.3
3183,Pixel Ripped 1995,PlayStation4,SONY,6.3
3063,Tony Hawk's Underground 2,GameCube,NINTENDO,8.4
2719,Capitalism II,PC,PC,8.7
2948,Castle Crashers,Xbox360,MICROSOFT,8.8
2802,Crown Trick,PC,PC,7.9
2855,Disgaea DS,DS,NINTENDO,7.9
3106,Toki Tori,Switch,NINTENDO,8.1
